wordID,userID,condition,block,score
trein,R_11c2N6yEMPJ255u,C,6,1
gebed,R_11c2N6yEMPJ255u,C,4,1
gebed,R_11c2N6yEMPJ255u,C,5,1
gebed,R_11c2N6yEMPJ255u,C,6,1
kans,R_11c2N6yEMPJ255u,C,4,1
kans,R_11c2N6yEMPJ255u,C,5,1
kans,R_11c2N6yEMPJ255u,C,6,1
verwachting,R_11c2N6yEMPJ255u,C,4,1
verwachting,R_11c2N6yEMPJ255u,C,5,1
verwachting,R_11c2N6yEMPJ255u,C,6,1
deur,R_11c2N6yEMPJ255u,NC,4,1
deur,R_11c2N6yEMPJ255u,NC,5,1
deur,R_11c2N6yEMPJ255u,NC,6,1
burgemeester,R_11c2N6yEMPJ255u,NC,4,1
burgemeester,R_11c2N6yEMPJ255u,NC,5,1
burgemeester,R_11c2N6yEMPJ255u,NC,6,1
schoonheidssalon,R_11c2N6yEMPJ255u,NC,4,1
schoonheidssalon,R_11c2N6yEMPJ255u,NC,5,1
schoonheidssalon,R_11c2N6yEMPJ255u,NC,6,1
liefde,R_11c2N6yEMPJ255u,NC,4,0
liefde,R_11c2N6yEMPJ255u,NC,5,1
liefde,R_11c2N6yEMPJ255u,NC,6,0
geluk,R_11c2N6yEMPJ255u,NC,4,1
geluk,R_11c2N6yEMPJ255u,NC,5,1
geluk,R_11c2N6yEMPJ255u,NC,6,1
water,R_11c2N6yEMPJ255u,C,4,1
water,R_11c2N6yEMPJ255u,C,5,1
water,R_11c2N6yEMPJ255u,C,6,1
vuur,R_11c2N6yEMPJ255u,C,4,1
vuur,R_11c2N6yEMPJ255u,C,5,1
vuur,R_11c2N6yEMPJ255u,C,6,1
gras,R_11c2N6yEMPJ255u,C,4,1
gras,R_11c2N6yEMPJ255u,C,5,1
gras,R_11c2N6yEMPJ255u,C,6,1
honing,R_11c2N6yEMPJ255u,C,4,1
honing,R_11c2N6yEMPJ255u,C,5,1
honing,R_11c2N6yEMPJ255u,C,6,1
manier,R_11c2N6yEMPJ255u,C,4,1
manier,R_11c2N6yEMPJ255u,C,5,1
manier,R_11c2N6yEMPJ255u,C,6,1
minuut,R_11c2N6yEMPJ255u,NC,4,1
minuut,R_11c2N6yEMPJ255u,NC,5,0
minuut,R_11c2N6yEMPJ255u,NC,6,1
inhoud,R_11c2N6yEMPJ255u,NC,4,1
inhoud,R_11c2N6yEMPJ255u,NC,5,0
inhoud,R_11c2N6yEMPJ255u,NC,6,1
baas,R_11c2N6yEMPJ255u,NC,4,1
baas,R_11c2N6yEMPJ255u,NC,5,1
baas,R_11c2N6yEMPJ255u,NC,6,1
ogen,R_11c2N6yEMPJ255u,NC,4,1
ogen,R_11c2N6yEMPJ255u,NC,5,1
ogen,R_11c2N6yEMPJ255u,NC,6,1
dinsdag,R_11c2N6yEMPJ255u,NC,4,0
dinsdag,R_11c2N6yEMPJ255u,NC,5,1
dinsdag,R_11c2N6yEMPJ255u,NC,6,1
inhoud,R_1rkywaqgucsIK5U,C,1,1
inhoud,R_1rkywaqgucsIK5U,C,2,1
inhoud,R_1rkywaqgucsIK5U,C,3,1
donderdag,R_1rkywaqgucsIK5U,C,1,0
donderdag,R_1rkywaqgucsIK5U,C,2,1
donderdag,R_1rkywaqgucsIK5U,C,3,0
dinsdag,R_1rkywaqgucsIK5U,C,1,0
dinsdag,R_1rkywaqgucsIK5U,C,2,0
dinsdag,R_1rkywaqgucsIK5U,C,3,0
schoonheidssalon,R_1rkywaqgucsIK5U,C,1,0
schoonheidssalon,R_1rkywaqgucsIK5U,C,2,1
schoonheidssalon,R_1rkywaqgucsIK5U,C,3,0
badkamer,R_1rkywaqgucsIK5U,C,1,1
badkamer,R_1rkywaqgucsIK5U,C,2,1
badkamer,R_1rkywaqgucsIK5U,C,3,1
rest,R_1rkywaqgucsIK5U,NC,1,0
rest,R_1rkywaqgucsIK5U,NC,2,0
rest,R_1rkywaqgucsIK5U,NC,3,0
klimaat,R_1rkywaqgucsIK5U,NC,1,0
klimaat,R_1rkywaqgucsIK5U,NC,2,0
klimaat,R_1rkywaqgucsIK5U,NC,3,1
vuur,R_1rkywaqgucsIK5U,NC,1,0
vuur,R_1rkywaqgucsIK5U,NC,2,1
vuur,R_1rkywaqgucsIK5U,NC,3,1
gebed,R_1rkywaqgucsIK5U,NC,1,1
gebed,R_1rkywaqgucsIK5U,NC,2,1
gebed,R_1rkywaqgucsIK5U,NC,3,1
energie,R_1rkywaqgucsIK5U,NC,1,1
energie,R_1rkywaqgucsIK5U,NC,2,0
energie,R_1rkywaqgucsIK5U,NC,3,1
omstandigheden,R_1rkywaqgucsIK5U,C,1,0
omstandigheden,R_1rkywaqgucsIK5U,C,2,0
omstandigheden,R_1rkywaqgucsIK5U,C,3,1
liefde,R_1rkywaqgucsIK5U,C,1,0
liefde,R_1rkywaqgucsIK5U,C,2,1
liefde,R_1rkywaqgucsIK5U,C,3,1
baas,R_1rkywaqgucsIK5U,C,1,0
baas,R_1rkywaqgucsIK5U,C,2,0
baas,R_1rkywaqgucsIK5U,C,3,0
burgemeester,R_1rkywaqgucsIK5U,C,1,0
burgemeester,R_1rkywaqgucsIK5U,C,2,0
burgemeester,R_1rkywaqgucsIK5U,C,3,1
suiker,R_1rkywaqgucsIK5U,C,1,1
suiker,R_1rkywaqgucsIK5U,C,2,1
suiker,R_1rkywaqgucsIK5U,C,3,1
afbeelding,R_1rkywaqgucsIK5U,NC,1,1
afbeelding,R_1rkywaqgucsIK5U,NC,2,1
afbeelding,R_1rkywaqgucsIK5U,NC,3,1
water,R_1rkywaqgucsIK5U,NC,1,1
water,R_1rkywaqgucsIK5U,NC,2,1
water,R_1rkywaqgucsIK5U,NC,3,1
trein,R_1rkywaqgucsIK5U,NC,1,1
trein,R_1rkywaqgucsIK5U,NC,2,1
trein,R_1rkywaqgucsIK5U,NC,3,0
honing,R_1rkywaqgucsIK5U,NC,1,1
honing,R_1rkywaqgucsIK5U,NC,2,1
honing,R_1rkywaqgucsIK5U,NC,3,1
kans,R_1rkywaqgucsIK5U,NC,1,1
kans,R_1rkywaqgucsIK5U,NC,2,1
kans,R_1rkywaqgucsIK5U,NC,3,1
deur,R_1rkywaqgucsIK5U,C,1,0
deur,R_1rkywaqgucsIK5U,C,2,0
deur,R_1rkywaqgucsIK5U,C,3,1
geluk,R_1rkywaqgucsIK5U,C,1,1
geluk,R_1rkywaqgucsIK5U,C,2,1
geluk,R_1rkywaqgucsIK5U,C,3,1
katoen,R_1rkywaqgucsIK5U,C,1,0
katoen,R_1rkywaqgucsIK5U,C,2,1
katoen,R_1rkywaqgucsIK5U,C,3,0
ogen,R_1rkywaqgucsIK5U,C,1,0
ogen,R_1rkywaqgucsIK5U,C,2,0
ogen,R_1rkywaqgucsIK5U,C,3,1
minuut,R_1rkywaqgucsIK5U,C,1,1
minuut,R_1rkywaqgucsIK5U,C,2,1
minuut,R_1rkywaqgucsIK5U,C,3,1
bericht,R_1rkywaqgucsIK5U,NC,1,0
bericht,R_1rkywaqgucsIK5U,NC,2,1
bericht,R_1rkywaqgucsIK5U,NC,3,1
moeder,R_1rkywaqgucsIK5U,NC,1,0
moeder,R_1rkywaqgucsIK5U,NC,2,0
moeder,R_1rkywaqgucsIK5U,NC,3,0
verwachting,R_1rkywaqgucsIK5U,NC,1,0
verwachting,R_1rkywaqgucsIK5U,NC,2,0
verwachting,R_1rkywaqgucsIK5U,NC,3,0
manier,R_1rkywaqgucsIK5U,NC,1,1
manier,R_1rkywaqgucsIK5U,NC,2,0
manier,R_1rkywaqgucsIK5U,NC,3,1
gras,R_1rkywaqgucsIK5U,NC,1,1
gras,R_1rkywaqgucsIK5U,NC,2,1
gras,R_1rkywaqgucsIK5U,NC,3,1
inhoud,R_1rkywaqgucsIK5U,C,4,1
inhoud,R_1rkywaqgucsIK5U,C,5,1
inhoud,R_1rkywaqgucsIK5U,C,6,1
donderdag,R_1rkywaqgucsIK5U,C,4,0
donderdag,R_1rkywaqgucsIK5U,C,5,1
donderdag,R_1rkywaqgucsIK5U,C,6,1
dinsdag,R_1rkywaqgucsIK5U,C,4,1
dinsdag,R_1rkywaqgucsIK5U,C,5,1
dinsdag,R_1rkywaqgucsIK5U,C,6,0
schoonheidssalon,R_1rkywaqgucsIK5U,C,4,1
schoonheidssalon,R_1rkywaqgucsIK5U,C,5,1
schoonheidssalon,R_1rkywaqgucsIK5U,C,6,1
badkamer,R_1rkywaqgucsIK5U,C,4,0
badkamer,R_1rkywaqgucsIK5U,C,5,0
badkamer,R_1rkywaqgucsIK5U,C,6,0
rest,R_1rkywaqgucsIK5U,NC,4,1
rest,R_1rkywaqgucsIK5U,NC,5,0
rest,R_1rkywaqgucsIK5U,NC,6,0
klimaat,R_1rkywaqgucsIK5U,NC,4,1
klimaat,R_1rkywaqgucsIK5U,NC,5,1
klimaat,R_1rkywaqgucsIK5U,NC,6,1
vuur,R_1rkywaqgucsIK5U,NC,4,1
vuur,R_1rkywaqgucsIK5U,NC,5,1
vuur,R_1rkywaqgucsIK5U,NC,6,1
gebed,R_1rkywaqgucsIK5U,NC,4,1
gebed,R_1rkywaqgucsIK5U,NC,5,1
gebed,R_1rkywaqgucsIK5U,NC,6,1
energie,R_1rkywaqgucsIK5U,NC,4,1
energie,R_1rkywaqgucsIK5U,NC,5,0
energie,R_1rkywaqgucsIK5U,NC,6,1
omstandigheden,R_1rkywaqgucsIK5U,C,4,1
omstandigheden,R_1rkywaqgucsIK5U,C,5,1
omstandigheden,R_1rkywaqgucsIK5U,C,6,1
liefde,R_1rkywaqgucsIK5U,C,4,1
liefde,R_1rkywaqgucsIK5U,C,5,1
liefde,R_1rkywaqgucsIK5U,C,6,1
baas,R_1rkywaqgucsIK5U,C,4,1
baas,R_1rkywaqgucsIK5U,C,5,1
baas,R_1rkywaqgucsIK5U,C,6,1
burgemeester,R_1rkywaqgucsIK5U,C,4,1
burgemeester,R_1rkywaqgucsIK5U,C,5,1
burgemeester,R_1rkywaqgucsIK5U,C,6,1
suiker,R_1rkywaqgucsIK5U,C,4,1
suiker,R_1rkywaqgucsIK5U,C,5,1
suiker,R_1rkywaqgucsIK5U,C,6,1
afbeelding,R_1rkywaqgucsIK5U,NC,4,1
afbeelding,R_1rkywaqgucsIK5U,NC,5,1
afbeelding,R_1rkywaqgucsIK5U,NC,6,1
water,R_1rkywaqgucsIK5U,NC,4,1
water,R_1rkywaqgucsIK5U,NC,5,1
water,R_1rkywaqgucsIK5U,NC,6,1
trein,R_1rkywaqgucsIK5U,NC,4,1
trein,R_1rkywaqgucsIK5U,NC,5,1
trein,R_1rkywaqgucsIK5U,NC,6,1
honing,R_1rkywaqgucsIK5U,NC,4,1
honing,R_1rkywaqgucsIK5U,NC,5,1
honing,R_1rkywaqgucsIK5U,NC,6,1
kans,R_1rkywaqgucsIK5U,NC,4,0
kans,R_1rkywaqgucsIK5U,NC,5,1
kans,R_1rkywaqgucsIK5U,NC,6,1
deur,R_1rkywaqgucsIK5U,C,4,1
deur,R_1rkywaqgucsIK5U,C,5,1
deur,R_1rkywaqgucsIK5U,C,6,1
geluk,R_1rkywaqgucsIK5U,C,4,1
geluk,R_1rkywaqgucsIK5U,C,5,1
geluk,R_1rkywaqgucsIK5U,C,6,1
katoen,R_1rkywaqgucsIK5U,C,4,1
katoen,R_1rkywaqgucsIK5U,C,5,0
katoen,R_1rkywaqgucsIK5U,C,6,1
ogen,R_1rkywaqgucsIK5U,C,4,1
ogen,R_1rkywaqgucsIK5U,C,5,1
ogen,R_1rkywaqgucsIK5U,C,6,1
minuut,R_1rkywaqgucsIK5U,C,4,1
minuut,R_1rkywaqgucsIK5U,C,5,1
minuut,R_1rkywaqgucsIK5U,C,6,1
bericht,R_1rkywaqgucsIK5U,NC,4,1
bericht,R_1rkywaqgucsIK5U,NC,5,1
bericht,R_1rkywaqgucsIK5U,NC,6,1
moeder,R_1rkywaqgucsIK5U,NC,4,1
moeder,R_1rkywaqgucsIK5U,NC,5,1
moeder,R_1rkywaqgucsIK5U,NC,6,1
verwachting,R_1rkywaqgucsIK5U,NC,4,1
verwachting,R_1rkywaqgucsIK5U,NC,5,1
verwachting,R_1rkywaqgucsIK5U,NC,6,1
manier,R_1rkywaqgucsIK5U,NC,4,1
manier,R_1rkywaqgucsIK5U,NC,5,0
manier,R_1rkywaqgucsIK5U,NC,6,1
gras,R_1rkywaqgucsIK5U,NC,4,1
gras,R_1rkywaqgucsIK5U,NC,5,1
gras,R_1rkywaqgucsIK5U,NC,6,1
inhoud,R_1OkwFYQnj6ysCbV,C,1,1
inhoud,R_1OkwFYQnj6ysCbV,C,2,0
inhoud,R_1OkwFYQnj6ysCbV,C,3,0
donderdag,R_1OkwFYQnj6ysCbV,C,1,1
donderdag,R_1OkwFYQnj6ysCbV,C,2,0
donderdag,R_1OkwFYQnj6ysCbV,C,3,1
dinsdag,R_1OkwFYQnj6ysCbV,C,1,1
dinsdag,R_1OkwFYQnj6ysCbV,C,2,1
dinsdag,R_1OkwFYQnj6ysCbV,C,3,1
schoonheidssalon,R_1OkwFYQnj6ysCbV,C,1,1
schoonheidssalon,R_1OkwFYQnj6ysCbV,C,2,1
schoonheidssalon,R_1OkwFYQnj6ysCbV,C,3,1
badkamer,R_1OkwFYQnj6ysCbV,C,1,1
badkamer,R_1OkwFYQnj6ysCbV,C,2,1
badkamer,R_1OkwFYQnj6ysCbV,C,3,1
rest,R_1OkwFYQnj6ysCbV,NC,1,0
rest,R_1OkwFYQnj6ysCbV,NC,2,0
rest,R_1OkwFYQnj6ysCbV,NC,3,0
klimaat,R_1OkwFYQnj6ysCbV,NC,1,0
klimaat,R_1OkwFYQnj6ysCbV,NC,2,0
klimaat,R_1OkwFYQnj6ysCbV,NC,3,1
vuur,R_1OkwFYQnj6ysCbV,NC,1,1
vuur,R_1OkwFYQnj6ysCbV,NC,2,1
vuur,R_1OkwFYQnj6ysCbV,NC,3,1
gebed,R_1OkwFYQnj6ysCbV,NC,1,1
gebed,R_1OkwFYQnj6ysCbV,NC,2,1
gebed,R_1OkwFYQnj6ysCbV,NC,3,1
energie,R_1OkwFYQnj6ysCbV,NC,1,0
energie,R_1OkwFYQnj6ysCbV,NC,2,0
energie,R_1OkwFYQnj6ysCbV,NC,3,0
omstandigheden,R_1OkwFYQnj6ysCbV,C,1,0
omstandigheden,R_1OkwFYQnj6ysCbV,C,2,1
omstandigheden,R_1OkwFYQnj6ysCbV,C,3,1
liefde,R_1OkwFYQnj6ysCbV,C,1,1
liefde,R_1OkwFYQnj6ysCbV,C,2,1
liefde,R_1OkwFYQnj6ysCbV,C,3,1
baas,R_1OkwFYQnj6ysCbV,C,1,0
baas,R_1OkwFYQnj6ysCbV,C,2,0
baas,R_1OkwFYQnj6ysCbV,C,3,0
burgemeester,R_1OkwFYQnj6ysCbV,C,1,1
burgemeester,R_1OkwFYQnj6ysCbV,C,2,1
burgemeester,R_1OkwFYQnj6ysCbV,C,3,0
suiker,R_1OkwFYQnj6ysCbV,C,1,0
suiker,R_1OkwFYQnj6ysCbV,C,2,1
suiker,R_1OkwFYQnj6ysCbV,C,3,1
afbeelding,R_1OkwFYQnj6ysCbV,NC,1,1
afbeelding,R_1OkwFYQnj6ysCbV,NC,2,1
afbeelding,R_1OkwFYQnj6ysCbV,NC,3,1
water,R_1OkwFYQnj6ysCbV,NC,1,1
water,R_1OkwFYQnj6ysCbV,NC,2,1
water,R_1OkwFYQnj6ysCbV,NC,3,1
trein,R_1OkwFYQnj6ysCbV,NC,1,1
trein,R_1OkwFYQnj6ysCbV,NC,2,1
trein,R_1OkwFYQnj6ysCbV,NC,3,0
honing,R_1OkwFYQnj6ysCbV,NC,1,1
honing,R_1OkwFYQnj6ysCbV,NC,2,1
honing,R_1OkwFYQnj6ysCbV,NC,3,1
kans,R_1OkwFYQnj6ysCbV,NC,1,1
kans,R_1OkwFYQnj6ysCbV,NC,2,0
kans,R_1OkwFYQnj6ysCbV,NC,3,1
deur,R_1OkwFYQnj6ysCbV,C,1,0
deur,R_1OkwFYQnj6ysCbV,C,2,1
deur,R_1OkwFYQnj6ysCbV,C,3,1
geluk,R_1OkwFYQnj6ysCbV,C,1,1
geluk,R_1OkwFYQnj6ysCbV,C,2,1
geluk,R_1OkwFYQnj6ysCbV,C,3,1
katoen,R_1OkwFYQnj6ysCbV,C,1,1
katoen,R_1OkwFYQnj6ysCbV,C,2,1
katoen,R_1OkwFYQnj6ysCbV,C,3,0
ogen,R_1OkwFYQnj6ysCbV,C,1,1
ogen,R_1OkwFYQnj6ysCbV,C,2,1
ogen,R_1OkwFYQnj6ysCbV,C,3,1
minuut,R_1OkwFYQnj6ysCbV,C,1,0
minuut,R_1OkwFYQnj6ysCbV,C,2,0
minuut,R_1OkwFYQnj6ysCbV,C,3,0
bericht,R_1OkwFYQnj6ysCbV,NC,1,0
bericht,R_1OkwFYQnj6ysCbV,NC,2,1
bericht,R_1OkwFYQnj6ysCbV,NC,3,1
moeder,R_1OkwFYQnj6ysCbV,NC,1,1
moeder,R_1OkwFYQnj6ysCbV,NC,2,1
moeder,R_1OkwFYQnj6ysCbV,NC,3,1
verwachting,R_1OkwFYQnj6ysCbV,NC,1,0
verwachting,R_1OkwFYQnj6ysCbV,NC,2,0
verwachting,R_1OkwFYQnj6ysCbV,NC,3,1
manier,R_1OkwFYQnj6ysCbV,NC,1,0
manier,R_1OkwFYQnj6ysCbV,NC,2,1
manier,R_1OkwFYQnj6ysCbV,NC,3,1
gras,R_1OkwFYQnj6ysCbV,NC,1,1
gras,R_1OkwFYQnj6ysCbV,NC,2,1
gras,R_1OkwFYQnj6ysCbV,NC,3,1
inhoud,R_1OkwFYQnj6ysCbV,C,4,1
inhoud,R_1OkwFYQnj6ysCbV,C,5,1
inhoud,R_1OkwFYQnj6ysCbV,C,6,1
donderdag,R_1OkwFYQnj6ysCbV,C,4,1
donderdag,R_1OkwFYQnj6ysCbV,C,5,1
donderdag,R_1OkwFYQnj6ysCbV,C,6,1
dinsdag,R_1OkwFYQnj6ysCbV,C,4,1
dinsdag,R_1OkwFYQnj6ysCbV,C,5,1
dinsdag,R_1OkwFYQnj6ysCbV,C,6,1
schoonheidssalon,R_1OkwFYQnj6ysCbV,C,4,1
schoonheidssalon,R_1OkwFYQnj6ysCbV,C,5,1
schoonheidssalon,R_1OkwFYQnj6ysCbV,C,6,1
badkamer,R_1OkwFYQnj6ysCbV,C,4,1
badkamer,R_1OkwFYQnj6ysCbV,C,5,1
badkamer,R_1OkwFYQnj6ysCbV,C,6,1
rest,R_1OkwFYQnj6ysCbV,NC,4,0
rest,R_1OkwFYQnj6ysCbV,NC,5,1
rest,R_1OkwFYQnj6ysCbV,NC,6,0
klimaat,R_1OkwFYQnj6ysCbV,NC,4,1
klimaat,R_1OkwFYQnj6ysCbV,NC,5,1
klimaat,R_1OkwFYQnj6ysCbV,NC,6,0
vuur,R_1OkwFYQnj6ysCbV,NC,4,1
vuur,R_1OkwFYQnj6ysCbV,NC,5,1
vuur,R_1OkwFYQnj6ysCbV,NC,6,1
gebed,R_1OkwFYQnj6ysCbV,NC,4,1
gebed,R_1OkwFYQnj6ysCbV,NC,5,1
gebed,R_1OkwFYQnj6ysCbV,NC,6,1
energie,R_1OkwFYQnj6ysCbV,NC,4,1
energie,R_1OkwFYQnj6ysCbV,NC,5,0
energie,R_1OkwFYQnj6ysCbV,NC,6,1
omstandigheden,R_1OkwFYQnj6ysCbV,C,4,1
omstandigheden,R_1OkwFYQnj6ysCbV,C,5,1
omstandigheden,R_1OkwFYQnj6ysCbV,C,6,1
liefde,R_1OkwFYQnj6ysCbV,C,4,1
liefde,R_1OkwFYQnj6ysCbV,C,5,1
liefde,R_1OkwFYQnj6ysCbV,C,6,1
baas,R_1OkwFYQnj6ysCbV,C,4,0
baas,R_1OkwFYQnj6ysCbV,C,5,1
baas,R_1OkwFYQnj6ysCbV,C,6,1
burgemeester,R_1OkwFYQnj6ysCbV,C,4,1
burgemeester,R_1OkwFYQnj6ysCbV,C,5,1
burgemeester,R_1OkwFYQnj6ysCbV,C,6,1
suiker,R_1OkwFYQnj6ysCbV,C,4,1
suiker,R_1OkwFYQnj6ysCbV,C,5,1
suiker,R_1OkwFYQnj6ysCbV,C,6,1
afbeelding,R_1OkwFYQnj6ysCbV,NC,4,1
afbeelding,R_1OkwFYQnj6ysCbV,NC,5,1
afbeelding,R_1OkwFYQnj6ysCbV,NC,6,1
water,R_1OkwFYQnj6ysCbV,NC,4,1
water,R_1OkwFYQnj6ysCbV,NC,5,1
water,R_1OkwFYQnj6ysCbV,NC,6,1
trein,R_1OkwFYQnj6ysCbV,NC,4,1
trein,R_1OkwFYQnj6ysCbV,NC,5,1
trein,R_1OkwFYQnj6ysCbV,NC,6,1
honing,R_1OkwFYQnj6ysCbV,NC,4,1
honing,R_1OkwFYQnj6ysCbV,NC,5,1
honing,R_1OkwFYQnj6ysCbV,NC,6,1
kans,R_1OkwFYQnj6ysCbV,NC,4,1
kans,R_1OkwFYQnj6ysCbV,NC,5,1
kans,R_1OkwFYQnj6ysCbV,NC,6,1
deur,R_1OkwFYQnj6ysCbV,C,4,1
deur,R_1OkwFYQnj6ysCbV,C,5,1
deur,R_1OkwFYQnj6ysCbV,C,6,1
geluk,R_1OkwFYQnj6ysCbV,C,4,1
geluk,R_1OkwFYQnj6ysCbV,C,5,1
geluk,R_1OkwFYQnj6ysCbV,C,6,1
katoen,R_1OkwFYQnj6ysCbV,C,4,1
katoen,R_1OkwFYQnj6ysCbV,C,5,1
katoen,R_1OkwFYQnj6ysCbV,C,6,1
ogen,R_1OkwFYQnj6ysCbV,C,4,1
ogen,R_1OkwFYQnj6ysCbV,C,5,1
ogen,R_1OkwFYQnj6ysCbV,C,6,1
minuut,R_1OkwFYQnj6ysCbV,C,4,1
minuut,R_1OkwFYQnj6ysCbV,C,5,1
minuut,R_1OkwFYQnj6ysCbV,C,6,1
bericht,R_1OkwFYQnj6ysCbV,NC,4,1
bericht,R_1OkwFYQnj6ysCbV,NC,5,1
bericht,R_1OkwFYQnj6ysCbV,NC,6,1
moeder,R_1OkwFYQnj6ysCbV,NC,4,1
moeder,R_1OkwFYQnj6ysCbV,NC,5,1
moeder,R_1OkwFYQnj6ysCbV,NC,6,1
verwachting,R_1OkwFYQnj6ysCbV,NC,4,0
verwachting,R_1OkwFYQnj6ysCbV,NC,5,1
verwachting,R_1OkwFYQnj6ysCbV,NC,6,1
manier,R_1OkwFYQnj6ysCbV,NC,4,1
manier,R_1OkwFYQnj6ysCbV,NC,5,1
manier,R_1OkwFYQnj6ysCbV,NC,6,1
gras,R_1OkwFYQnj6ysCbV,NC,4,1
gras,R_1OkwFYQnj6ysCbV,NC,5,1
gras,R_1OkwFYQnj6ysCbV,NC,6,1
energie,R_PZFmixL2FueVvH3,C,1,1
energie,R_PZFmixL2FueVvH3,C,2,0
energie,R_PZFmixL2FueVvH3,C,3,0
moeder,R_PZFmixL2FueVvH3,C,1,0
moeder,R_PZFmixL2FueVvH3,C,2,1
moeder,R_PZFmixL2FueVvH3,C,3,0
afbeelding,R_PZFmixL2FueVvH3,C,1,0
afbeelding,R_PZFmixL2FueVvH3,C,2,1
afbeelding,R_PZFmixL2FueVvH3,C,3,0
bericht,R_PZFmixL2FueVvH3,C,1,0
bericht,R_PZFmixL2FueVvH3,C,2,0
bericht,R_PZFmixL2FueVvH3,C,3,0
rest,R_PZFmixL2FueVvH3,C,1,0
rest,R_PZFmixL2FueVvH3,C,2,1
rest,R_PZFmixL2FueVvH3,C,3,0
katoen,R_PZFmixL2FueVvH3,NC,1,0
katoen,R_PZFmixL2FueVvH3,NC,2,1
katoen,R_PZFmixL2FueVvH3,NC,3,1
omstandigheden,R_PZFmixL2FueVvH3,NC,1,0
omstandigheden,R_PZFmixL2FueVvH3,NC,2,1
omstandigheden,R_PZFmixL2FueVvH3,NC,3,1
badkamer,R_PZFmixL2FueVvH3,NC,1,0
badkamer,R_PZFmixL2FueVvH3,NC,2,0
badkamer,R_PZFmixL2FueVvH3,NC,3,0
donderdag,R_PZFmixL2FueVvH3,NC,1,0
donderdag,R_PZFmixL2FueVvH3,NC,2,0
donderdag,R_PZFmixL2FueVvH3,NC,3,1
suiker,R_PZFmixL2FueVvH3,NC,1,1
suiker,R_PZFmixL2FueVvH3,NC,2,1
suiker,R_PZFmixL2FueVvH3,NC,3,0
klimaat,R_PZFmixL2FueVvH3,C,1,0
klimaat,R_PZFmixL2FueVvH3,C,2,0
klimaat,R_PZFmixL2FueVvH3,C,3,0
trein,R_PZFmixL2FueVvH3,C,1,0
trein,R_PZFmixL2FueVvH3,C,2,0
trein,R_PZFmixL2FueVvH3,C,3,0
gebed,R_PZFmixL2FueVvH3,C,1,0
gebed,R_PZFmixL2FueVvH3,C,2,1
gebed,R_PZFmixL2FueVvH3,C,3,1
kans,R_PZFmixL2FueVvH3,C,1,0
kans,R_PZFmixL2FueVvH3,C,2,1
kans,R_PZFmixL2FueVvH3,C,3,0
verwachting,R_PZFmixL2FueVvH3,C,1,1
verwachting,R_PZFmixL2FueVvH3,C,2,1
verwachting,R_PZFmixL2FueVvH3,C,3,1
deur,R_PZFmixL2FueVvH3,NC,1,1
deur,R_PZFmixL2FueVvH3,NC,2,0
deur,R_PZFmixL2FueVvH3,NC,3,1
burgemeester,R_PZFmixL2FueVvH3,NC,1,0
burgemeester,R_PZFmixL2FueVvH3,NC,2,0
burgemeester,R_PZFmixL2FueVvH3,NC,3,1
schoonheidssalon,R_PZFmixL2FueVvH3,NC,1,0
schoonheidssalon,R_PZFmixL2FueVvH3,NC,2,1
schoonheidssalon,R_PZFmixL2FueVvH3,NC,3,1
liefde,R_PZFmixL2FueVvH3,NC,1,0
liefde,R_PZFmixL2FueVvH3,NC,2,0
liefde,R_PZFmixL2FueVvH3,NC,3,1
geluk,R_PZFmixL2FueVvH3,NC,1,1
geluk,R_PZFmixL2FueVvH3,NC,2,0
geluk,R_PZFmixL2FueVvH3,NC,3,0
water,R_PZFmixL2FueVvH3,C,1,1
water,R_PZFmixL2FueVvH3,C,2,0
water,R_PZFmixL2FueVvH3,C,3,1
vuur,R_PZFmixL2FueVvH3,C,1,0
vuur,R_PZFmixL2FueVvH3,C,2,0
vuur,R_PZFmixL2FueVvH3,C,3,0
gras,R_PZFmixL2FueVvH3,C,1,0
gras,R_PZFmixL2FueVvH3,C,2,1
gras,R_PZFmixL2FueVvH3,C,3,1
honing,R_PZFmixL2FueVvH3,C,1,0
honing,R_PZFmixL2FueVvH3,C,2,1
honing,R_PZFmixL2FueVvH3,C,3,1
manier,R_PZFmixL2FueVvH3,C,1,0
manier,R_PZFmixL2FueVvH3,C,2,0
manier,R_PZFmixL2FueVvH3,C,3,1
minuut,R_PZFmixL2FueVvH3,NC,1,0
minuut,R_PZFmixL2FueVvH3,NC,2,0
minuut,R_PZFmixL2FueVvH3,NC,3,0
inhoud,R_PZFmixL2FueVvH3,NC,1,0
inhoud,R_PZFmixL2FueVvH3,NC,2,1
inhoud,R_PZFmixL2FueVvH3,NC,3,1
baas,R_PZFmixL2FueVvH3,NC,1,0
baas,R_PZFmixL2FueVvH3,NC,2,0
baas,R_PZFmixL2FueVvH3,NC,3,1
ogen,R_PZFmixL2FueVvH3,NC,1,0
ogen,R_PZFmixL2FueVvH3,NC,2,1
ogen,R_PZFmixL2FueVvH3,NC,3,1
dinsdag,R_PZFmixL2FueVvH3,NC,1,0
dinsdag,R_PZFmixL2FueVvH3,NC,2,1
dinsdag,R_PZFmixL2FueVvH3,NC,3,1
energie,R_PZFmixL2FueVvH3,C,4,0
energie,R_PZFmixL2FueVvH3,C,5,1
energie,R_PZFmixL2FueVvH3,C,6,0
moeder,R_PZFmixL2FueVvH3,C,4,1
